"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"32","5","Red","R Burn","Red","13","10","17","2.26","Choco-Comet, Gingerbrute, Painter's Studio // Defaced Gallery, Lightning Bolt, Irreverent Gremlin, Sacred Foundry, Reckless Charge, Heartfire Hero, Imodane's Recruiter, Iraxxa, Empress of Mars, Spiteful Prankster, Ahn-Crop Crasher, Reinforced Ronin, Monstrous Rage, Sontaran General, Mogg War Marshal, Arabella, Abandoned Doll, Samurai's Katana, Goblin Banneret, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Burst Lightning, Flametongue Kavu, Abrade, Weaponize the Monsters","Everflowing Chalice, The Duke, Rebel Sentry, Bane of Bala Ged, Rally the Peasants, Blood Crypt, Tax Collector, Accorder Paladin, Archetype of Courage, Momo, Playful Pet, Sawblade Skinripper, Practiced Scrollsmith, Goblin Trenches, Earthrumbler, Judith, the Scourge Diva, Path to Exile, Elite Interceptor, Ghor-Clan Rampager, Shi'ar Soldier, Grizzly Fate, Sulfurous Springs, Mighty Mutanimals"
"32","6","Green/Red","GR Stompy","Elves, Creatures","18","5","17","3.39","Utopia Sprawl, Prismatic Vista, Reclamation Sage, Cactusfolk Sureshot, Avacyn's Pilgrim, Stomping Ground, Brawn, Amadeus Cho, Beanstalk Giant, Eusocial Engineering, Bloodbraid Elf, Arbor Elf, Thrashing Brontodon, Trumpeting Herd, Wolfwillow Haven, Stormkeld Vanguard, Spinewoods Armadillo, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Devoted Druid, Fertile Ground, Writhing Chrysalis, Sheltered Thicket, Paradise Druid, Sakura-Tribe Elder, Autarch Mammoth, General Marhault Elsdragon, Surrak, the Hunt Caller","Circuit Mender, Bitter Reunion, Artisan of Kozilek, Rubblebelt Maverick, Eldrazi Ravager, Bountiful Landscape, Razorkin Hordecaller, Omen of the Sea, Cliffhaven Kitesail, Curse of Predation, Stampeding Scurryfoot, Sprout Swarm, Propagator Drone, The Neutrinos, Chainweb Aracnir, Mind Stone, Meteor Golem, Brazen Collector"
"32","7","Blue/White","UW Control","Blue/White","15","8","17","2.96","Talisman of Progress, Combat Thresher, Grey Knight Paragon, Lose Focus, Unable to Scream, Irrigated Farmland, Spyglass Siren, Essence Reliquary, Reflector Mage, Sicarian Infiltrator, Daze, Whirler Rogue, Soulherder, Serum Visionary, Ghostly Flicker, Riftwing Cloudskate, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Seer, Eldrazi Skyspawner, Plains, Plains, Plains, Plains, Fiend Hunter, Counterspell, Meticulous Archive, Control Magic, Inspiring Overseer, All-Fates Stalker, Harrier Strix, Hallowed Fountain","Chart a Course, Tandem Lookout, Hypnotic Sprite, Breeding Pool, Scattered Groves, Vilespawn Spider, Atraxi Warden, Mishra's Bauble, Pilgrim's Eye, Mad Ratter, Mouth of the Storm, Pestermite, Talisman of Curiosity, Mage's Attendant, Biomechan Engineer, Pelakka Wurm, Pierce Strider, Militia Bugler, Pummeler for Hire"
"32","8","Black/Blue","BU Tempo","Spells, Rogues","11","12","17","2.65","Ponder, Fatal Push, Cut Down, Ninja of the Deep Hours, Halo Forager, Picklock Prankster, Go for the Throat, Morbid Opportunist, Fetid Pools, Inquisition of Kozilek, Waker of Waves, Fact or Fiction, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Intimidation Campaign, Lórien Revealed, Resentful Revelation, Ravenous Chupacabra, Night's Whisper, Faebloom Trick, Codecracker Hound, Island, Island, Island, Island, Island, Island, Island, Fallaji Archaeologist, Shoreline Looter, Faerie Dreamthief, Power Word Kill, Vampire Nighthawk","Plumecreed Escort, Hard Evidence, Syr Konrad, the Grim, Curiosity, Priest of the Blood Rite, Lord Skitter's Butcher, Vampire Sovereign, Sinister Starfish, Curse of Disturbance, Bone Shards, Wurmcoil Larva, Overwhelming Encounter, Isolated Chapel, Argyr, Tidal Spinner, Meat Locker // Drowned Diner, Call of the Death-Dweller, Elas il-Kor, Sadistic Pilgrim, Sharae of Numbing Depths, Forsaken Miner, Disruptive Stormbrood, Huskburster Swarm"
"33","1","Red/Blue","RU Spellslinger","Spells","11","12","17","2.74","Staggershock, Ninja of the Deep Hours, Stock Up, Picklock Prankster, Brainstorm, Eddymurk Crab, Confounding Riddle, Talrand's Invocation, Fact or Fiction, Floodpits Drowner, Lightning Bolt, Mischievous Mystic, Daze, Mad Ratter, Chain Lightning, Coruscation Mage, Faebloom Trick, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Twinshot Sniper, Rabbit Battery, Expressive Iteration, Remand, Murmuring Mystic, Khenra Spellspear","Thirst for Identity, Plumecreed Escort, Splash Lasher, Tandem Lookout, Frost Trickster, Rimrock Knight, Eldrazi Ravager, Vilespawn Spider, Triarch Praetorian, Epochrasite, Ahn-Crop Crasher, Curse of Disturbance, Sontaran General, Rally at the Hornburg, Getaway Glamer, Codecracker Hound, Peace Strider, Faerie Seer, Biomechan Engineer, Fire Magic, Red Guardian, Super-Soldier, Environmental Scientist"
"33","2","Black/Red","BR Aristocrats","Humans, Creatures","16","7","17","2.43","Syr Konrad, the Grim, Multiversal Passage, Victimize, Blood Artist, Morbid Opportunist, Blood Crypt, Joo Dee, One of Many, Lord Skitter's Butcher, Mayhem Devil, Unearth, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Spiteful Prankster, Gut, True Soul Zealot, Mogg War Marshal, Fell, Sawblade Skinripper, Call of the Death-Dweller, Carrion Feeder, Pyretic Rebirth, Mountain, Mountain, Mountain, Judith, the Scourge Diva, Bastion of Remembrance, Voldaren Epicure, Accursed Marauder, Lampad of Death's Vigil, Cult Conscript, Sulfurous Springs, Weaponize the Monsters","Agonizing Remorse, Order of Midnight, Leonardo, Leader in Blue, Rally the Peasants, Inspiring Vantage, Ashnod's Altar, Night Clubber, Imodane's Recruiter, Sourbread Auntie, Skittering Precursor, Isolated Chapel, Wreckage Wickerfolk, Rite of the Raging Storm, Goblin Banneret, Burst Lightning, The Neutrinos, Sharae of Numbing Depths, Gonti, Lord of Luxury, Twinmaw Stormbrood"
"33","3","White","W Weenie","Humans, Creatures","19","4","17","2.65","Kor Skyfisher, The Duke, Rebel Sentry, Lita, Little Orphan Amphibian, Glyph Elemental, Sunhome Stalwart, Spectral Procession, Porcelain Legionnaire, Tax Collector, Accorder Paladin, Signal Pest, Eden, Seat of the Sanctum, Splitskin Doll, Recruitment Officer, Swords to Plowshares, Elite Scaleguard, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Shepherd of the Clouds, Grafted Wargear, Descendant of Storms, Fiend Hunter, Ominous Cemetery, Githzerai Monk, Inspiring Overseer, All-Fates Stalker, Militia Bugler, Reprieve","Contaminated Landscape, Wayfarer's Bauble, Icy Manipulator, Treasure Keeper, Sacred Foundry, Imperial Oath, Sinister Starfish, Scrapwork Mutt, Atraxi Warden, Mishra's Bauble, Untethered Express, Cliffhaven Kitesail, Basalt Monolith, Arabella, Abandoned Doll, Mind Stone, Sonic Screwdriver, Hero of the Dunes, Perilous Myr, Pinnacle Monk, Sunbaked Canyon"
"33","4","Red/Blue","RU Spellslinger","Spells, Humans","9","14","17","2.48","Chart a Course, Faerie Conclave, Phantom Interference, A.I.M. Synthoids, Heartfire Immolator, Thermo-Alchemist, Prismari Campus, Unable to Scream, Behold the Unspeakable, Young Pyromancer, Lórien Revealed, Whirler Rogue, Unnerving Grasp, Cynette, Jelly Drover, Miscalculation, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Preordain, Flametongue Kavu, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Improbable Alliance, Sink into Stupor, Into the Roil, Echoing Truth, Moment of Truth, Arc Trail, Third Path Iconoclast","Eternal Student, Seething Landscape, Omen of the Sea, Reckless Charge, Canyon Crab, Heartfire Hero, Reflector Mage, Intimidation Campaign, Psychic Spiral, Marauding Sphinx, Argyr, Tidal Spinner, Meat Locker // Drowned Diner, Fireblast, Eldrazi Skyspawner, Dauntless Scrapbot, Vitu-Ghazi Guildmage, Perilous Landscape, Sakura-Tribe Elder, Autarch Mammoth, Brazen Collector"
"33","5","Green/Red","GR Stompy","Creatures","19","4","17","3.52","Cactusfolk Sureshot, Amethyst Dragon, Stomping Ground, Charging Monstrosaur, Victor Timely, Wily Tycoon, Bloodbraid Elf, Nyxborn Hydra, Iraxxa, Empress of Mars, Trumpeting Herd, Okoye, Dora Milaje Leader, Rishkar, Peema Renegade, Stampeding Scurryfoot, Flametongue Yearling, Rampant Growth, Duskwatch Recruiter, Spinewoods Armadillo, Iroh's Demonstration, Dragon Sniper, Rootbound Crag, Bridgeworks Battle, Mountain, Mountain, Mountain, Mountain, Galewind Moose, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Writhing Chrysalis, Lush Portico, Sheltered Thicket, Bannerhide Krushok, Ghor-Clan Rampager, General Marhault Elsdragon","Gingerbrute, Imperious Perfect, Kumano Faces Kakkazan, Bonder's Ornament, Reckless Pyrosurfer, Beast Within, Shock Brigade, Practiced Scrollsmith, Raven's Crime, Flopsie, Bumi's Buddy, At Knifepoint, The Cave of Two Lovers, Coastline Marauders, Insidious Roots, Bramble Wurm, Highway Robbery, City of Brass, Grizzly Fate"
"33","6","Black/Blue","BU Reanimator","Spells","7","16","17","2.78","Ponder, Shefet Archfiend, Undercity Sewers, Lively Dirge, Dance of the Dead, Fatal Push, Halo Forager, Fetid Pools, Inquisition of Kozilek, Consider, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Necromancy, Shriekmaw, Resentful Revelation, Bitter Triumph, Ravenous Chupacabra, Demonic Tutor, Overgrown Tomb, Reanimate, Diresight, Dinrova Horror, Island, Island, Island, Animate Dead, Counterspell, Mirrorshell Crab, Life // Death, Obsessive Stitcher, Tortured Existence","Prophetic Prism, Rubblebelt Maverick, Lose Focus, Hypnotic Sprite, Thought-Stalker Warlock, Honest Rutstein, Priest of the Blood Rite, Undead Gladiator, Repulsive Mutation, Serum Visionary, Foreboding Landscape, Arms of Hadar, Faerie Dreamthief, Elite Interceptor, Kasmina, Enigmatic Mentor, Night Nurse, Healer of Heroes, Disruptive Stormbrood, Hallowed Fountain, Yahenni, Undying Partisan"
"33","7","White","W Weenie","Humans, Creatures","16","7","17","3.09","Witch Enchanter, Oketra's Monument, Combat Thresher, Fabled Passage, Circuit Mender, Rosie Cotton of South Lane, Journey to Nowhere, Essence Reliquary, Touch the Spirit Realm, Wall of Omens, Shepherd of the Flock, Cathar Commando, Momo, Playful Pet, Ka-Zar of the Savage Land, Soulherder, Glimmerpoint Stag, Flickerwisp, Forest, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Thraben Inspector, Goliath, Mass Manipulator, Sheltered by Ghosts, Emergency Eject, Cloudgoat Ranger, Battle Screech, Mighty Mutanimals","Drix Interception, Dewdrop Cure, Deceptive Landscape, Elixir of Immortality, Go for the Throat, Prava of the Steel Legion, Spyglass Siren, Ash Barrens, Studious First-Year, Primordial Pachyderm, Goblin Surprise, Mouth of the Storm, Rhox Veteran, Goblin Trenches, Earthrumbler, Dalkovan Packbeasts, Meteor Golem, Spawning Pit, Anafenza, Kin-Tree Spirit, Silent Clearing, Dismember"
"33","8","Green","G Ramp","Enchantments, Elves","15","8","17","3.00","Utopia Sprawl, Reclamation Sage, Simic Growth Chamber, Avacyn's Pilgrim, Breeding Pool, Eusocial Engineering, Glacier Godmaw, Eternal Witness, Summon: Fenrir, Wall of Roots, Scattered Groves, Elvish Mystic, Thrashing Brontodon, Llanowar Elves, Blossom Prancer, The Aesir Escape Valhalla, Wild Growth, Harmonize, Temur Sabertooth, Talisman of Curiosity, Under the Skin, Timeless Witness, Hunter's Talent, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Devoted Druid, Pelakka Wurm, Paradise Druid","Everflowing Chalice, Golgari Rot Farm, Killmonger, Scourge of Wakanda, Bountiful Landscape, Start the TARDIS, Ornithopter of Paradise, Diligent Webkeepers, Trostani's Summoner, Propagator Drone, Seismic Sense, Hordeling Outburst, Thran Dynamo, Riftwing Cloudskate, Control Magic, Tranquil Landscape, Twisted Landscape, Agent 13, Sharon Carter, Shrine of Burning Rage, Scout the City"
"34","1","Green","G Midrange Combo","Elves, Creatures","18","5","17","2.35","Utopia Sprawl, Reclamation Sage, Multiversal Passage, Golgari Rot Farm, Elves of Deep Shadow, Glacier Godmaw, Eternal Witness, Summon: Fenrir, Wall of Roots, Elvish Mystic, Arbor Elf, Nyxborn Hydra, Thrashing Brontodon, Llanowar Elves, Underground Mortuary, Rampant Growth, Spinewoods Armadillo, Bridgeworks Battle, Joraga Treespeaker, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Devoted Druid, Fertile Ground, Malevolent Rumble, Fyndhorn Elves, Paradise Druid, Sakura-Tribe Elder, Surrak, the Hunt Caller","A.I.M. Synthoids, Prophetic Prism, Stomping Ground, Killmonger, Scourge of Wakanda, Jewel Thief, Pack Guardian, The Aesir Escape Valhalla, Striped Riverwinder, Beast Within, Colossal Skyturtle, Duskwatch Recruiter, Rancor, Electrostatic Infantry, Hedge Maze, Skateboard, Autarch Mammoth, Scurry Oak, Collector's Vault"
"34","2","Red","R Burn","Artifacts, Spells, Humans","13","10","17","1.91","Choco-Comet, Kavaron Harrier, Irreverent Gremlin, Heartfire Hero, Spiteful Prankster, Reinforced Ronin, Gut, True Soul Zealot, Monstrous Rage, Reckless Pyrosurfer, Flametongue Yearling, Chain Lightning, Iroh's Demonstration, Ghostfire Slice, Samurai's Katana, Geological Appraiser, Goblin Banneret, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Rabbit Battery, Brimstone Volley, Monastery Swiftspear, Shrine of Burning Rage, Arc Trail, Brazen Collector","Cactusfolk Sureshot, Rubblebelt Maverick, Noise Marine, Dragon Trainer, Leonardo, Leader in Blue, Inspiring Vantage, Blood Crypt, Iraxxa, Empress of Mars, Young Pyromancer, Accorder Paladin, Wurmcoil Larva, Seismic Sense, Hordeling Outburst, Eldrazi Repurposer, Earthrumbler, Bastion of Remembrance, Coastline Marauders, Highway Robbery, Shi'ar Soldier, General Marhault Elsdragon, Sunbaked Canyon, Weaponize the Monsters"
"34","3","Black/Green","BG Graveyard","Spells","11","12","17","3.96","Shefet Archfiend, Lively Dirge, Dance of the Dead, Troll of Khazad-dûm, Victimize, Bane of Bala Ged, Waker of Waves, Rise of the Witch-king, Honest Rutstein, The Eldest Reborn, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sinister Starfish, Shriekmaw, Demonic Tutor, Overgrown Tomb, Reanimate, Diresight, Island, Forest, Forest, Animate Dead, Pelakka Wurm, Unburial Rites, Bramble Wurm, Obsessive Stitcher, Disruptive Stormbrood, Tortured Existence, Exhume","Deceptive Landscape, Start the TARDIS, Aftermath Analyst, Ornithopter of Paradise, Faithless Looting, Vilespawn Spider, Harmonize, Sprout Swarm, Dream Beavers, Timeless Witness, Charging Strifeknight, Elite Scaleguard, Accursed Marauder, Twisted Landscape, Agent 13, Sharon Carter, Red Guardian, Super-Soldier, Thopter Squadron, Grizzly Fate, Environmental Scientist, Mighty Mutanimals, Dismember"
"34","4","Blue/White","UW Artifacts","Artifacts, Humans","11","12","17","2.96","Talisman of Progress, Faerie Conclave, Gingerbrute, Circuit Mender, Steam Vents, Elixir of Immortality, The Underworld Cookbook, Ultimo, Civilization's End, Sacred Foundry, Swamp, Bonder's Ornament, Mishra's Bauble, Sicarian Infiltrator, Porcelain Legionnaire, Basalt Monolith, Cynette, Jelly Drover, Sandstone Oracle, Ka-Zar of the Savage Land, Shuri, Vibranium Technologist, Snare Thopter, Thran Dynamo, Island, Island, Island, Island, Island, Island, Island, Island, Island, Forest, Twinshot Sniper, Plains, Plains, Plains, Mana Leak, Mind Stone, Counterspell, Remand, Night Scythe","Bitter Reunion, Meteor Sword, Picklock Prankster, Spectral Procession, Eddymurk Crab, Bonesplitter, Ash Barrens, Atraxi Warden, Guarded Heir, Arabella, Abandoned Doll, Splitskin Doll, Elas il-Kor, Sadistic Pilgrim, Peace Strider, Goblin Trenches, Sharae of Numbing Depths, Archive Dragon, Kasmina, Enigmatic Mentor, Pierce Strider, Spawning Pit"
"34","5","Black/Blue","BU Tempo","Spells, Humans","12","11","17","3.04","Ponder, Undercity Sewers, Lingering Souls, Fatal Push, Cut Down, Lose Focus, Ninja of the Deep Hours, Hypnotic Sprite, Thought-Stalker Warlock, Contaminated Landscape, Victor Timely, Wily Tycoon, Go for the Throat, Fetid Pools, Baleful Strix, Rise from the Tides, Confounding Riddle, Swamp, Swamp, Swamp, Swamp, Swamp, Intimidation Campaign, Psychic Spiral, Okoye, Dora Milaje Leader, Daze, Ravenous Chupacabra, Argyr, Tidal Spinner, Codecracker Hound, Dinrova Horror, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Dreamthief, Murmuring Mystic, Hallowed Fountain","Opera Love Song, Rally the Peasants, Undead Gladiator, Drown in Sorrow, Primordial Pachyderm, Overwhelming Encounter, Cathar Commando, Meat Locker // Drowned Diner, Dragoon's Lance, The Neutrinos, Liliana's Devotee, Eldrazi Skyspawner, Dauntless Scrapbot, Grafted Wargear, Mask of Memory, Militia Bugler, Perilous Myr, Cast Out"
"34","6","Red/Blue","RU Spellslinger","Spells","13","10","17","3.13","Fiery Islet, Staggershock, Fabled Passage, Brawn, Amadeus Cho, Charging Monstrosaur, Stock Up, Thermo-Alchemist, Rimrock Knight, Prismari Campus, Omen of the Sea, Talrand's Invocation, Fact or Fiction, Scrapwork Mutt, Whirler Rogue, Marauding Sphinx, Unnerving Grasp, Pestermite, Coruscation Mage, Faebloom Trick, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Flametongue Kavu, Island, Island, Island, Island, Island, Island, Island, Improbable Alliance, Sink into Stupor, Fire Magic, Hearth Elemental, Pinnacle Monk, Third Path Iconoclast","Talisman of Dominance, Epochrasite, Studious First-Year, Cliffhaven Kitesail, Sourbread Auntie, Wolfwillow Haven, Mogg War Marshal, Isolated Chapel, Talisman of Curiosity, Path to the World Tree, At Knifepoint, Heroic Reinforcements, Chainweb Aracnir, Writhing Chrysalis, Tranquil Landscape, Vitu-Ghazi Guildmage, Goblin Bombardment, City of Brass, Twinmaw Stormbrood"
"34","7","Black","B Midrange","Humans, Creatures","17","6","17","2.52","Syr Konrad, the Grim, Blood Artist, Morbid Opportunist, Timeline Culler, Lord Skitter's Butcher, Ashnod's Altar, Night Clubber, Triarch Praetorian, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Curse of Disturbance, Marionette Apprentice, Godless Shrine, Eviscerator's Insight, Wreckage Wickerfolk, Sawblade Skinripper, Call of the Death-Dweller, Hymn to Tourach, Reassembling Skeleton, Carrion Feeder, Mountain, Judith, the Scourge Diva, Faller's Faithful, Night Nurse, Healer of Heroes, Deep-Cavern Bat, Power Word Kill, Silent Clearing, Yahenni, Undying Partisan","Painter's Studio // Defaced Gallery, Journey to Nowhere, Seething Landscape, Shroudstomper, Razorkin Hordecaller, Imperial Oath, Graceful Restoration, The Last Ronin's Technique, Sontaran General, Shattered Landscape, Pyretic Rebirth, The Cave of Two Lovers, Thraben Inspector, Fiend Hunter, Dalkovan Packbeasts, Path to Exile, Live or Die, Cloudgoat Ranger, Seeker of the Way, Huskburster Swarm"
